amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_sec_mean,width_sec_std,width_sec_min,width_sec_max,rise_time_sec_mean,rise_time_sec_std,rise_time_sec_min,rise_time_sec_max,slope_up_mean,slope_up_std,slope_up_min,slope_up_max,auc_mean,auc_std,auc_min,auc_max,fall_time_sec_mean,fall_time_sec_std,fall_time_sec_min,fall_time_sec_max,slope_down_mean,slope_down_std,slope_down_min,slope_down_max,bpm_mean,bpm_std,ibi_mean,ibi_std,sdnn,rmssd,num_beats,sd1,sd2,sdppg_b_over_a_mean,sdppg_c_over_a_mean,sdppg_d_over_a_mean,sdppg_e_over_a_mean,sdppg_b_over_a_std,sdppg_c_over_a_std,sdppg_d_over_a_std,sdppg_e_over_a_std,ai_proxy_mean,ai_proxy_std,shannon_entropy,signal_skew,signal_kurtosis,n_valid_beats,n_peaks,n_feet,row_index
603.7718744517418,407.8375670393679,343.00204498400836,1667.3752836564677,3.397777777777778,5.592150252313008,0.76,18.18,1.6311111111111112,2.874858450621719,0.44,9.24,709.1551409496864,286.17783073531024,180.45187052559174,1010.7328534992668,-102.55421137433044,240.97297924133468,-594.0413198947886,132.099137873941,1.7666666666666666,2.786897917039661,0.32,8.94,817.2723535898881,464.776525251508,316.0632113894552,1411.1818406193227,43.29909211810273,26.433168796969024,3.5,4.6147011459754,4.6147011459754,3.5979006224309322,11,2.3579003005132537,5.724696164237846,,,,,,,,,0.992436249590273,0.006171188282614848,2.4188149241328603,1.3624823154768826,6.710650382904289,9,11,10,22
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2.4776483938384093,-1.2492970280552174,6.380778040959854,0,2,1,23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2.4766589643743564,-1.1149758217807206,5.446481028216271,0,2,1,24
201.0129850277679,6.272962624291287,196.57733061800178,205.44863943753404,8.43,7.566042558696058,3.08,13.78,2.62,0.14142135623730964,2.52,2.72,76.76973262893547,1.7495866725451912,75.53258802850516,78.00687722936578,-194.61001419193335,321.807551324834,-422.16231597076137,32.94228758689469,5.81,7.707463914933368,0.36,11.26,262.2341146823612,316.55800306468234,38.393804076452405,486.07442528827,10.400948637868314,9.27086403898715,10.153333333333334,8.381940904905816,8.381940904905816,12.231475789944565,4,7.714534982745234,5.8448148910903175,,,,,,,,,0.996249995720349,0.003411189921686035,2.5646441018863912,-1.3605825724785647,5.822227599484922,2,4,3,25
499.4133316470042,193.54437787004977,205.53039687509357,896.3769177028587,1.5590476190476188,0.6658971749595035,0.92,3.24,0.9085714285714285,0.43674117866633233,0.56,2.02,607.0181214369687,264.95762552083664,183.87763708562773,1061.9110309876473,-41.53238112150011,570.9542430903771,-1624.3652538838967,1318.83767077914,0.6504761904761904,0.5017018655583831,0.28,1.64,960.1568128221932,450.08264874791723,386.79937016181947,2017.8573998785118,42.55952155274545,15.067286417357247,1.6263636363636365,0.6556243513196333,0.6556243513196333,0.9387022449967319,23,0.6605405606013506,0.6199161920419769,,,,,,,,,0.9916659160352881,0.005314232403862625,3.005876466243576,-0.19110287513205346,-0.02985845538506382,21,23,22,26
196.0233583702758,68.03421453160433,147.915903922278,244.13081281827357,2.3099999999999996,0.014142135623730963,2.3,2.32,1.1099999999999999,1.1455129855222068,0.3,1.92,445.4044546768825,520.9466677237933,77.03953329285314,813.7693760609119,-112.17735767803943,195.49643503588672,-250.41421258971027,26.059497233631426,1.2,1.1596551211459378,0.38,2.02,394.2305226439199,376.27515559830965,128.16380852833183,660.297236759508,33.09326575580445,47.75454032781607,7.473333333333334,5.887693379697463,5.887693379697463,10.192595351528482,4,7.20541810029092,,,,,,,,,,0.9944262563804824,0.001854697075534631,2.7868252060059353,-0.9560004290713562,2.237672967655125,2,4,3,27
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2.4805488976140824,-1.394515067779685,6.42385302909932,0,2,1,28
481.7413424559374,144.36727185086804,331.688954895185,868.7316552905525,2.483333333333333,2.5525720836881853,0.66,10.26,1.1633333333333333,0.697623672103225,0.34,2.62,575.3141814757317,393.83831866935805,255.59548687823502,1541.2067069877453,-137.66394239191993,514.3493412894572,-1286.4106352678368,962.5555763099056,1.32,2.407775283987652,0.26,8.64,952.5796131923024,471.18363575303675,218.45193519376815,1570.4965579076115,38.33354676183875,22.380122741024042,2.5846153846153843,2.9591006949877396,2.9591006949877396,3.1392939758274734,14,2.1359004736488383,3.40637101417231,,,,,,,,,0.9925046127328301,0.0047053314575287684,2.511130362332263,1.1104163940268907,5.407263212680045,12,14,13,29
664.1602040424646,220.49597288323454,394.04762920474343,1050.1967954670968,3.351111111111111,3.59700029345441,0.9,12.72,1.4688888888888887,1.7469433623077513,0.3,5.72,1130.862978216433,973.6970784501273,108.97719442852966,2664.149181316166,14.05376765917764,642.2220655848273,-831.6824401388184,749.331520618294,1.8822222222222225,2.073003725140031,0.32,7.0,618.7799558331976,324.2146547540057,295.4376761231775,1205.7034123312592,36.02741624819303,28.388430862512546,3.5340000000000003,3.4604566172688824,3.4604566172688824,3.194210039709001,11,2.1497183278022467,4.1150065748563645,,,,,,,,,0.9959111080079615,0.00414930513916698,2.5832974452323842,1.0604660204979086,4.927816723996621,9,11,10,30
561.3895595932432,128.47954654096978,330.6052143624925,827.1438340220225,1.0157575757575759,0.09024377759125222,0.84,1.24,0.6606060606060606,0.07202167182259248,0.54,0.76,845.2553906166042,146.05182000518178,516.5706474413945,1117.761937867598,-17.701010239497297,183.05870441165683,-416.89029938735274,283.62268217156975,0.35515151515151516,0.056795753148959786,0.28,0.5,1641.350980314307,509.51505794169805,832.5291411930507,2538.7256584934266,58.56650320209341,7.13409264305517,1.0458823529411763,0.1912339143096085,0.1912339143096085,0.1892248942556465,35,0.13221153431967475,0.23132170146789105,,,,,,,,,0.9936544950849912,0.005128170315870646,2.750577962350905,0.7100879345208828,2.863704668861039,33,35,34,31
