amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_mean,width_std,width_min,width_max,rise_time_mean,rise_time_std,rise_time_min,rise_time_max,slope_mean,slope_std,slope_min,slope_max,auc_mean,auc_std,auc_min,auc_max,shannon_entropy,signal_skew,signal_kurtosis,row_index
612.7668136694559,131.0704845843354,310.94694402931657,921.9001096189849,1.1958620689655173,0.2554759877083686,0.4,1.36,0.847586206896552,0.21983200034204353,0.24,1.02,787.9275619520326,304.9115840079252,525.8860610888491,1915.2333767528603,-1.9244733696384604,91.77930433759182,-151.109617799955,212.93921741804505,2.727911088046054,-0.22265329713782048,-0.5392865916636556,46
226.0054918418932,83.4333864002633,124.35850554552059,379.3009536626736,2.4933333333333336,2.549274406571407,0.78,9.04,0.9444444444444442,0.7828012377211585,0.34,2.8,332.8143870842222,201.55456957266344,84.10964198508843,669.7958849688958,-151.656358803994,536.4415557725988,-1263.8990339980794,412.6656412586086,2.0941884735597913,-1.2594927317919054,6.5670856352083575,47
371.8791038884323,276.53601168487387,125.76697971168937,1084.2380869494164,1.8470588235294116,1.1262979440732055,0.44,4.96,0.8729411764705883,0.5895736245996165,0.2,2.16,627.3175606758142,623.8334300353463,149.7225948948683,2464.1774703395827,61.1761960050448,618.6331035343109,-731.1221266493019,1649.4796219509892,2.4581879195879814,-0.5672499842636431,1.6427659234704617,48
277.1030005582268,130.99316533830682,153.84228254072272,719.4125443981902,1.77,3.956862988009865,0.58,17.62,0.89,1.9930142704840177,0.26,8.86,610.8008813700171,274.8740970717315,81.19780410814789,1187.5795852364204,-34.180584398782315,99.87255689667957,-163.7960755922952,98.9452709186402,2.146901259084223,1.1884361923210605,5.810780391440138,49
321.9499048857518,273.72397094034534,106.54713884999637,1023.3021907124601,2.8800000000000003,1.2988071450373222,0.9,5.1,1.7755555555555556,1.209908169150774,0.56,4.7,183.38907987979667,60.19594678365122,85.15702545590463,309.2187807535475,-86.92260175951193,422.33590448483835,-1089.914033447469,371.6953751215128,2.25542173282846,-1.0674460466907965,4.222344955215715,50
388.11049035992744,499.39516117844653,100.70769951819169,1604.014336474146,3.925,6.129150488794162,0.42,18.78,1.835,3.487442779868531,0.2,10.4,423.1987427585821,301.72210561147364,154.23214773789863,1064.1604182487856,-93.58321376937951,428.32322794321396,-1140.9824972462793,157.71842424130756,2.0166522469950747,1.2836554512055542,6.349148493741552,51
300.12736903902294,359.275734162651,106.27601471190508,1296.8726461776248,2.134,1.6423844454532157,0.58,6.04,1.2040000000000002,1.3891260242005086,0.26,4.98,319.45370633324313,201.13897482344345,87.13712640228326,687.3851447137756,-47.07927400252032,409.6528423510494,-573.1580669144595,657.1277446688164,2.5147868822777077,-0.7335548284412212,0.7547049594681416,52
371.1363664645429,239.06240660898445,107.11734463484493,916.8564065948478,2.2600000000000002,3.3986402509761984,0.86,11.64,0.97,1.1434159348198714,0.52,4.22,553.5370769953308,407.70149315116066,93.75219731865528,1348.3182449924232,6.502538185651801,81.99601506249556,-164.79326734781694,107.55509715848447,2.307480349058937,-0.9756036024371071,2.6538223660130846,53
143.9626272715272,35.189958403107255,100.41165471300631,212.5152813258938,1.727142857142857,0.9517791321958664,0.58,3.66,0.8628571428571429,0.5076556763341524,0.28,1.84,239.53779514220463,152.08398128066185,81.84091535307819,558.310007574956,-0.4263554953409227,88.71798186150102,-107.52540046167762,268.4305310226015,2.0709174879684817,1.6912663679737978,8.219207087984405,54
208.2287530602216,88.67000947578461,100.91079133494968,332.8332868577887,2.651111111111111,1.6829174403728515,1.18,5.26,1.0533333333333335,0.6275348595894892,0.38,2.38,224.7234957587284,80.56698301558237,105.66722274751567,330.46139450521247,-67.17373503909113,359.35417729484453,-915.9020983404441,402.21448215496304,2.1812593050953177,-1.1705014301499141,5.604242663666694,55
866.15316532279,602.3919095536593,164.71649089255948,2739.832624602611,1.3299999999999998,0.649093012695742,0.46,3.36,0.6891666666666666,0.3255485893963772,0.22,1.54,1427.045141752593,995.686397508015,117.6546363518282,5073.764119634464,-79.71395690501441,1025.2718127689623,-2030.5347598361093,1909.1002881638374,2.739997692553733,-0.09063841370062699,-0.9149064085291978,56
519.6108094837668,265.88286580273143,144.49421453999452,902.3658279165276,2.357333333333334,5.392899388040148,0.48,21.68,1.036,1.7877072307447723,0.22,7.24,1177.6071816183792,793.0129844718662,63.3746554999976,2501.1578217677625,33.05968631433457,158.05000364478173,-160.25094175696532,416.95042056019554,1.9424869748201687,0.9053728249602038,4.161194077747781,57
374.76339688313044,,374.76339688313044,374.76339688313044,16.44,,16.44,16.44,7.16,,7.16,7.16,52.341256547923244,,52.341256547923244,52.341256547923244,187.5859913270582,,187.5859913270582,187.5859913270582,2.0466235898537364,1.2857145507395424,6.560754488163154,58
