ir_mean,ir_median,ir_std,ir_min,ir_max,ir_range,ir_skewness,ir_kurtosis,ir_num_peaks,ir_mean_peak_amplitude,ir_dominant_freq,ir_total_energy
53082.39053254438,53172.75621403872,281.0081830901418,52043.69670811658,53462.841626648034,1419.144918531456,-1.4120169190660372,1.339641904368576,44.0,53119.836541311,0.005,112712766009940.84
54455.61538461539,54477.33745810257,281.66770887848014,53570.07556565958,55085.71181406626,1515.6362484066776,-0.5309189745313275,-0.1380800138690716,49.0,54548.4828804566,0.005,118619735344615.44
58966.34911242604,59099.76304506889,313.9271238157966,57951.40043833253,59302.67750436935,1351.2770660368187,-1.4046692868155013,1.0374034258023943,51.0,59043.3124150582,0.005,139085155115503.05
55780.609467455615,55425.00982008888,717.4808420626578,54762.50090484783,57497.0423788222,2734.541473974372,0.5509523189434616,-1.0552010968055947,45.0,56002.86014958437,0.005,124479646852781.08
58032.213017751485,58138.04853113131,617.9902065986508,55706.1451372129,58974.781191042486,3268.636053829585,-1.244083884634472,1.950533551777216,49.0,58232.14238368434,0.02,134724786385325.44
57554.56804733728,57547.16586754454,250.72906081587183,56972.71634937512,58284.25073997164,1311.53439059652,0.5801435966600305,0.8629188264007319,43.0,57628.56221401121,0.015,132503646727100.6
51177.30769230769,51250.63440755472,286.99495903042776,50542.85199351312,51779.66984493325,1236.8178514201354,-0.6471305800005664,-0.613220357949364,55.0,51241.64922093579,0.005,104767967549585.8
58609.863905325445,58662.7149350563,269.5915590243371,57974.41815706866,59148.99635965689,1174.578202588229,-0.3014742040288278,-0.7599026939849893,48.0,58657.98245726689,0.005,137407553064378.7
53386.14792899408,53377.30837197947,239.4199017617684,52943.369045806576,54056.000999733245,1112.6319539266697,0.2343447894868241,-0.9230768405667908,47.0,53439.226508239175,0.005,114005524503431.9
53386.14792899408,53377.30837197947,239.4199017617684,52943.369045806576,54056.000999733245,1112.6319539266697,0.2343447894868241,-0.9230768405667908,47.0,53439.226508239175,0.005,114005524503431.9
57724.35502958579,57837.88417441934,444.05546789717073,56357.497881991854,58441.68399219244,2084.186110200586,-0.79062668012268,-0.0825277495608758,47.0,57791.28619052839,0.005,133291933953609.48
60517.63313609468,60549.61083299105,181.6595302688556,60022.02880632888,60792.75352495445,770.7247186255772,-0.4487975654407676,-0.8628914427027254,60.0,60548.519241170354,0.005,146496676823195.25
